WATER_TYPE_NAME,Mgmt_Unit,ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_NAME,LAST_ASSESSED_CYCLE,DWQ_Category,EPA_IR_CATEGORY_ID,PARAMETER_CODE_NAME,PARAMETER_ATTAINMENT,Parameter_Status,Uses,FIRST_LISTED_CYCLE,CWA303D_PRIORITY_RANKING,WATER_SIZE,UNITS
RIVER,Uinta Basin,UT14060003-008_00,Lake Fork-1,2022,Not Supporting but has Approved TMDL for some parameters,5,ALUMINUM,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,33.2424,Miles
RIVER,Uinta Basin,UT14060003-008_00,Lake Fork-1,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2000,Low,33.2424,Miles
RIVER,Uinta Basin,UT14060003-008_00,Lake Fork-1,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,33.2424,Miles
RIVER,Uinta Basin,UT14060003-008_00,Lake Fork-1,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (33617),Agricultural,2004,Low,33.2424,Miles
RIVER,Uinta Basin,UT14060003-009_00,Dry Gulch Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2014,Low,99.2209,Miles
RIVER,Uinta Basin,UT14060003-009_00,Dry Gulch Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (4058),Agricultural,1998,Low,99.2209,Miles
RIVER,Uinta Basin,UT14060003-010_00,Uinta River-3,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,76.6743,Miles
RIVER,Uinta Basin,UT14060003-011_00,Whiterocks River Lower,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,30.7164,Miles
RIVER,Uinta Basin,UT14060003-012_00,Deep Creek - Uinta,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,27.7695,Miles
RIVER,Uinta Basin,UT14060003-013_00,Whiterocks River Upper,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,92.3441,Miles
RIVER,Uinta Basin,UT14060003-014_00,Pole Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,35.8404,Miles
RIVER,Uinta Basin,UT14060003-015_00,Lake Fork-2,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,34.8656,Miles
RIVER,Uinta Basin,UT14060003-016_00,Rock Creek Lower,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,29.9255,Miles
RIVER,Uinta Basin,UT14060003-017_00,Duchesne River-4,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,78.3173,Miles
RIVER,Uinta Basin,UT14060003-018_00,West Fork Duchesne,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,89.8083,Miles
RIVER,Uinta Basin,UT14060003-019_00,North Fork Duchesne,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,64.6235,Miles
RIVER,Uinta Basin,UT14060003-020_00,Rock Creek Upper,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,104.3785,Miles
RIVER,Uinta Basin,UT14060003-021_00,Moon Lake Tributaries,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,149.5125,Miles
RIVER,Uinta Basin,UT14060003-022_00,Lake Fork-3,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,29.861,Miles
RIVER,Uinta Basin,UT14060003-023_00,Yellowstone Upper,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,126.1772,Miles
RIVER,Uinta Basin,UT14060003-024_00,Uinta River-4,2022,Not Supporting,5,ZINC,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,95.7202,Miles
RIVER,Uinta Basin,UT14060004-001_00,Strawberry River-1,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,6.5454,Miles
RIVER,Uinta Basin,UT14060004-002_00,Indian Canyon Creek,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,1998,Low,48.2144,Miles
RIVER,Uinta Basin,UT14060004-002_00,Indian Canyon Creek,2022,Not Supporting,5,ARSENIC,Not meeting criteria,TMDL Needed,Domestic Source,2008,Low,48.2144,Miles
RIVER,Uinta Basin,UT14060004-002_00,Indian Canyon Creek,2022,Not Supporting,5,BORON,Not meeting criteria,TMDL Needed,Agricultural,2008,Low,48.2144,Miles
RIVER,Uinta Basin,UT14060004-002_00,Indian Canyon Creek,2022,Not Supporting,5,SELENIUM,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,48.2144,Miles
RIVER,Uinta Basin,UT14060004-003_01,Starvation Tributaries-1,2014,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Uinta Basin,UT14060004-003_02,Starvation Tributaries-2,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2020,Low,0,Miles
RIVER,Uinta Basin,UT14060004-003_02,Starvation Tributaries-2,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,0,Miles
RIVER,Uinta Basin,UT14060004-004_00,Stawberry River-2,2022,Not Supporting,5,ARSENIC,Not meeting criteria,TMDL Needed,Domestic Source,2020,Low,22.4101,Miles
RIVER,Uinta Basin,UT14060004-005_00,Avintaquin Creek,2022,Not Supporting,5,ARSENIC,Not meeting criteria,TMDL Needed,Domestic Source,2008,Low,51.7976,Miles
RIVER,Uinta Basin,UT14060004-006_00,Red Creek Lower,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,6.2552,Miles
RIVER,Uinta Basin,UT14060004-007_00,Red Creek Middle,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,20.1444,Miles
RIVER,Uinta Basin,UT14060004-008_00,Red Creek Upper,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,20.6914,Miles
RIVER,Uinta Basin,UT14060004-009_00,Currant Creek Lower,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,71.0184,Miles
RIVER,Uinta Basin,UT14060004-010_00,Strawberry River-3,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,23.1991,Miles
RIVER,Uinta Basin,UT14060004-011_00,Timber Canyon Creek,2022,Not Supporting,5,ARSENIC,Not meeting criteria,TMDL Needed,Domestic Source,2014,Low,17.1158,Miles
RIVER,Uinta Basin,UT14060004-012_00,Willow Creek - Wasatch,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,15.8579,Miles
RIVER,Uinta Basin,UT14060004-013_00,Strawberry-4,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,119.9936,Miles
RIVER,Uinta Basin,UT14060004-013_00,Strawberry-4,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,119.9936,Miles
RIVER,Uinta Basin,UT14060004-014_00,Strawberry River Upper,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,62.6923,Miles
RIVER,Uinta Basin,UT14060004-015_00,Currant Creek Upper,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,74.1233,Miles
RIVER,Uinta Basin,UT14060005-001_01,Green River-3 Tribs-1,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,2.6141,Miles
RIVER,Uinta Basin,UT14060005-001_02,Green River-3 Tribs-2,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Uinta Basin,UT14060005-001_03,Green River-3 Tribs-3,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.0642,Miles
RIVER,Uinta Basin,UT14060005-001_04,Green River-3 Tribs-4,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,35.4969,Miles
RIVER,Uinta Basin,UT14060005-001_05,Green River-3 Tribs-5,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,23.36,Miles
RIVER,Uinta Basin,UT14060005-001_06,Green River-3 Tribs-6,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,25.1388,Miles
RIVER,Uinta Basin,UT14060005-001_07,Green River-3 Tribs-7,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Uinta Basin,UT14060005-001_08,Green River-3 Tribs-8,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,53.3859,Miles
RIVER,Uinta Basin,UT14060005-002_00,Pariette Draw Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",2020,Low,59.0722,Miles
RIVER,Uinta Basin,UT14060005-002_00,Pariette Draw Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,SELENIUM,Not meeting criteria,TMDL Approved (39159),"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",1998,Low,59.0722,Miles
RIVER,Uinta Basin,UT14060005-002_00,Pariette Draw Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (39159),Agricultural,1998,Low,59.0722,Miles
RIVER,Uinta Basin,UT14060005-002_00,Pariette Draw Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,BORON,Not meeting criteria,TMDL Approved (39159),Agricultural,1998,Low,59.0722,Miles
RIVER,Uinta Basin,UT14060005-003_00,Ninemile,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,156.6532,Miles
RIVER,Uinta Basin,UT14060005-003_00,Ninemile,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Approved (68462),Aquatic Wildlife (Cold Water),1998,High,156.6532,Miles
RIVER,Uinta Basin,UT14060005-004_00,Range Creek Upper,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,6.432,Miles
RIVER,Uinta Basin,UT14060005-005_00,Range Creek Middle,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,26.3995,Miles
RIVER,Uinta Basin,UT14060005-006_00,Range Creek Lower,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,9.334,Miles
RIVER,Uinta Basin,UT14060005-007_00,Florence Creek,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,33.6037,Miles
RIVER,Uinta Basin,UT14060005-008_00,Rock Creek,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,28.0627,Miles
RIVER,Uinta Basin,UT14060005-009_00,Green River-3,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Warm Water), Domestic Source, Recreation and Aesthetics (Frequent Primary Contact)",2020,Low,111.6699,Miles
RIVER,Uinta Basin,UT14060006-001_00,Willow Creek,2022,Not Supporting,5,BORON,Not meeting criteria,TMDL Needed,Agricultural,2014,Low,74.5645,Miles
RIVER,Uinta Basin,UT14060006-001_00,Willow Creek,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2020,Low,74.5645,Miles
RIVER,Uinta Basin,UT14060006-001_00,Willow Creek,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,74.5645,Miles
RIVER,Uinta Basin,UT14060006-002_00,Willow Creek Upper,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,161.5165,Miles
RIVER,Uinta Basin,UT14060006-003_00,Hill Creek,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,105.2962,Miles
RIVER,Western Colorado River,UT14060007-001_00,White River-Colton,2022,Not Supporting,5,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,Threatened,Alternative restoration plan,Aquatic Wildlife (Cold Water),2022,Low,41.732,Miles
RIVER,Western Colorado River,UT14060007-002_00,Scofield Tributaries,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,98.5341,Miles
RIVER,Western Colorado River,UT14060007-003_00,Price River-1,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,82.2848,Miles
RIVER,Western Colorado River,UT14060007-004_00,Willow Creek - Carbon,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,48.2975,Miles
RIVER,Western Colorado River,UT14060007-005_00,Price River-2,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,9.4669,Miles
RIVER,Western Colorado River,UT14060007-006_00,Gordon Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11130),Agricultural,2014,Low,57.5919,Miles
RIVER,Western Colorado River,UT14060007-006_00,Gordon Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2020,Low,57.5919,Miles
RIVER,Western Colorado River,UT14060007-007_00,Price River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11135),Agricultural,2014,Low,18.0364,Miles
RIVER,Western Colorado River,UT14060007-007_00,Price River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,SELENIUM,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Non-game Fish and Other)",2014,Low,18.0364,Miles
RIVER,Western Colorado River,UT14060007-007_00,Price River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,BORON,Not meeting criteria,TMDL Needed,Agricultural,2014,Low,18.0364,Miles
RIVER,Western Colorado River,UT14060007-007_00,Price River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,"AMMONIA, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2014,Low,18.0364,Miles
RIVER,Western Colorado River,UT14060007-008_00,Coal Creek,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2014,Low,31.3575,Miles
RIVER,Western Colorado River,UT14060007-009_00,Soldier Creek,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,23.3361,Miles
RIVER,Western Colorado River,UT14060007-010_00,Miller Creek,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2020,Low,27.5097,Miles
RIVER,Western Colorado River,UT14060007-011_00,Desert Seep Wash,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Aquatic Wildlife (Non-game Fish and Other)",2020,Low,30.7292,Miles
RIVER,Western Colorado River,UT14060007-012_00,Grassy Trail Creek Lower,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,2.8252,Miles
RIVER,Western Colorado River,UT14060007-013_00,Grassy Trail Creek Upper,2016,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,11.9671,Miles
RIVER,Western Colorado River,UT14060007-014_00,Price River-4,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,70.491,Miles
RIVER,Western Colorado River,UT14060007-015_00,Price River-5,2022,Approved TMDL,4A,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11131),Agricultural,2016,Low,36.8942,Miles
RIVER,Western Colorado River,UT14060007-017_00,Pinnacle Wash,2022,Approved TMDL,4A,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11132),Agricultural,2016,Low,0.0197,Miles
RIVER,Uinta Basin,UT14060008-001_00,Green River-4,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,42.4362,Miles
RIVER,Uinta Basin,UT14060008-002_00,Green River-5,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2022,Low,98.736,Miles
RIVER,Uinta Basin,UT14060008-003_00,Green River-5 Tributaries,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,7.8675,Miles
RIVER,Uinta Basin,UT14060008-004_00,Floy Creek,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,27.1727,Miles
RIVER,Uinta Basin,UT14060008-005_00,Horse Canyon-Canyonlands,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Uinta Basin,UT14060008-006_00,Barrier Creek,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,1.0481,Miles
RIVER,Uinta Basin,UT14060008-007_00,Ten Mile Canyon - Grand,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2014,Low,3.5277,Miles
RIVER,Uinta Basin,UT14060008-007_00,Ten Mile Canyon - Grand,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2014,Low,3.5277,Miles
RIVER,Western Colorado River,UT14060009-001_00,Electric Lake Tributaries,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,17.3395,Miles
RIVER,Western Colorado River,UT14060009-002_00,LF Huntington Creek,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,41.2198,Miles
RIVER,Western Colorado River,UT14060009-003_01,Huntington Creek-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,56.5271,Miles
RIVER,Western Colorado River,UT14060009-003_01,Huntington Creek-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11137),Agricultural,2016,Low,56.5271,Miles
RIVER,Western Colorado River,UT14060009-003_01,Huntington Creek-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,56.5271,Miles
RIVER,Western Colorado River,UT14060009-003_01,Huntington Creek-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,56.5271,Miles
RIVER,Western Colorado River,UT14060009-003_02,Huntington Creek-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,3.3754,Miles
RIVER,Western Colorado River,UT14060009-003_02,Huntington Creek-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,3.3754,Miles
RIVER,Western Colorado River,UT14060009-003_02,Huntington Creek-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,3.3754,Miles
RIVER,Western Colorado River,UT14060009-003_02,Huntington Creek-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11137),Agricultural,2016,Low,3.3754,Miles
RIVER,Western Colorado River,UT14060009-003_03,Rilda Canyon,2016,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,0.0459,Miles
RIVER,Western Colorado River,UT14060009-003_03,Rilda Canyon,2016,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11137),Agricultural,2016,Low,0.0459,Miles
RIVER,Western Colorado River,UT14060009-003_03,Rilda Canyon,2016,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,0.0459,Miles
RIVER,Western Colorado River,UT14060009-003_03,Rilda Canyon,2016,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,0.0459,Miles
RIVER,Western Colorado River,UT14060009-003_04,Bear Canyon-2,2016,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11137),Agricultural,2016,Low,0.9922,Miles
RIVER,Western Colorado River,UT14060009-003_04,Bear Canyon-2,2016,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,0.9922,Miles
RIVER,Western Colorado River,UT14060009-003_04,Bear Canyon-2,2016,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,0.9922,Miles
RIVER,Western Colorado River,UT14060009-003_04,Bear Canyon-2,2016,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,0.9922,Miles
RIVER,Western Colorado River,UT14060009-004_01,Huntington Creek-2,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,25.7285,Miles
RIVER,Western Colorado River,UT14060009-004_01,Huntington Creek-2,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Meeting criteria,TMDL Approved (11137),Agricultural,NA,,25.7285,Miles
RIVER,Western Colorado River,UT14060009-004_01,Huntington Creek-2,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,25.7285,Miles
RIVER,Western Colorado River,UT14060009-004_02,Bear Canyon-1,2016,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11137),Agricultural,2014,Low,1.1664,Miles
RIVER,Western Colorado River,UT14060009-004_02,Bear Canyon-1,2016,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,1.1664,Miles
RIVER,Western Colorado River,UT14060009-004_02,Bear Canyon-1,2016,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,1.1664,Miles
RIVER,Western Colorado River,UT14060009-005_00,Lowery Water,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,51.5505,Miles
RIVER,Western Colorado River,UT14060009-006_00,Joes Valley,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,44.6271,Miles
RIVER,Western Colorado River,UT14060009-007_00,Cottonwood Creek Upper,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2014,Low,21.6863,Miles
